author_name,paper_id
R Srikant,43721
R Agrawal,43721
G Arocena,220190
P Buneman,220195
S Naqvi,220195
V Tannen,220195
L Wong,220195
R Agrawal,10391
N Gehani,10391
B Pierce,96016
R Bramley,351269
R Bramley,351270
X Wang,351270
D Pelletier,351270
R Johnson,5110
B Pierce,5119
D Turner,5119
J Ann,116093
C Dr,116093
J Wilhelms,116093
D Charles,116093
M Dr,116093
N Dean,116093
J Steinman,5172
S Dasu,730970
J Lackey,730970
W Smith,730970
W Temple,730970
Y Chiang,482399
F Preparata,482399
A Tamassia,482399
T Leong,319340
A Peter,319340
S And,319340
C Stein,319340
J Glos,181567
M Umaschi,181567
P Klein,149511
S Rao,149511
M Rauch,149511
S Subramanian,149511
B Grosof,580041
R Crew,679085
E Walkup,10528
G Borriello,10528
A Krogh,10537
I Saira,10537
M Haussler,10537
N Duta,10548
M Sonka,10548
A Black,5214
N Hutchinson,5214
E Jul,5214
H Levy,5214
A Black,5214
N Hutchinson,5214
E Jul,5214
H Levy,5214
L Carter,5214
D Cheriton,5214
W Zwaenepoel,5214
E Cooper,5214
N Gehani,5214
H Jarvinen,5214
R KurkiSuonio,5214
M Sakkinen,5214
K Systa,5214
M Frans,5214
A Tanenbaum,5214
L Liang,5214
S Chanson,5214
G Neufeld,5214
M Makpangou,5214
Y Gourhant,5214
M Shapiro,5214
P MelliarSmith,5214
L Moser,5214
V Agrawala,5214
R Raj,5214
E Tempero,5214
H Levy,5214
A Black,5214
N Hutchinson,5214
E Jul,5214
M Satanarayanan,5214
E Siegel,5214
N Kim,43976
M Ryu,43976
S Hong,43976
M Saksena,43976
C Choi,43976
H Shin,43976
C Bischof,149598
G Corliss,149598
L Green,149598
A Griewank,149598
K Haigler,149598
P Newman,149598
J Butterworth,122755
A Davidson,122755
S Hench,122755
T Marc,122755
W Blume,5272
R Eigenmann,5272
M Abadi,5297
L Lamport,5297
K Williams,482473
T Dam,482473
D Du,482473
A Garg,482487
R Tamassia,482487
J Yen,1015653
B Lee,1015653
J Liao,1015653
C Deboor,96294
S Ffi,96294
J Ffi,96294
S Rs,96294
C Fullmer,319460
J GarciaLunaAceves,319460
K Miller,5356
K Miller,5356
P Klein,554727
R Tarjan,554727
A Tuchman,783422
M Berry,783422
F Jarre,849033
S Wright,849033
T Kroeger,37519
D Long,37519
R Bordawekar,37531
A Choudhary,37531
R Thakur,37531
R Hall,855665
D Heimbigner,855665
A VanDerHoek,855665
A Wolf,855665
C Lee,37552
K Yoshida,37552
C Mercer,37552
R Rajkumar,37552
C Lindblad,37552
D Tennenhouse,37552
C Mercer,37552
S Savage,37552
H Tokuda,37552
T Nakajima,37552
H Tezuka,37552
J Nieh,37552
M Lam,37552
J Nunamaker,37552
A Dennis,37552
J Valacich,37552
D Vogel,37552
J George,37552
G Nutt,37552
S Oikawa,37552
R Rajkumar,37552
I Stoica,37552
H AbdelWahab,37552
K Jeffay,37552
S Baruah,37552
J Gehrke,37552
C Greg,37552
P Teik,37552
G Tan,37552
W Hsu,37552
H Tokuda,37552
T Nakajima,37552
P Rao,37552
H Vin,37552
P Zellweger,37552
D Swinehart,37552
P Venkat,37552
J Cuny,855683
G Forman,855683
A Hough,855683
J Kundu,855683
C Lin,855683
L Snyder,855683
D Stemple,855683
P Eduardo,253976
D Sontag,253976
Y Ye,149767
J Tsotsos,149767
K Bennet,149767
E Harley,149767
Y Ye,149771
J Tsotsos,149771
Y Ye,149775
J Tsotsos,149775
Y Ye,149776
J Tsotsos,149776
W Lenhart,482609
G Liotta,482609
E Granston,5494
A Veidenbaum,5494
J Aslam,881117
K Pelekhov,881117
D Rus,881117
E Chaves,63020
P Jr,63020
C Das,63020
T LeBlanc,63020
B Marsh,63020
M Scott,63020
A Bouaricha,37636
R Schnabel,37636
V Simoncini,37648
E Gallopoulos,37648
D Karger,10832
C Stein,10832
C Lefurgy,652567
P Bird,652567
I Chen,652567
T Mudge,652567
C Bischof,10893
L Green,10893
K Haigler,10893
T Knauff,10893
J Panama,10893
A Griewank,10898
R Caruana,378513
S Baluja,378513
T Mitchell,378513
L Chen,351761
W Harrison,351761
S Brandt,849265
G Nutt,849265
T Berk,849265
M Humphrey,849265
J Yen,10963
N Pfluger,10963
R Brayton,10966
R Rudell,10966
A SangiovanniVincentelli,10966
A Wang,10966
K Karplus,10966
T Lee,63200
fJ Lee,63200
M Frank,345255
E Omiecinski,345255
S Navathe,345255
W Hightower,37844
J Prins,37844
J Reif,37844
J Hughes,855987
L Pareto,855987
A Sabry,855987
A Blass,5708
a Gurevich,5708
M Herlihy,116696
N Shavit,116696
S Damianakis,96726
C Dubnicki,96726
E Felten,96726
J Wilhelms,351925
A VanGelder,351925
A Narayanan,247710
M Moore,247710
M Gyssens,351962
L Lakshmanan,351962
I Subramanian,351962
A Zador,175555
B Pearlmutter,175555
G Parker,319907
G Rawlins,319907
C Kahn,783842
P Porras,783842
S StanifordChen,783842
B Tung,783842
D Kieras,679643
G Beedubail,822655
A Karmarkar,822655
A Gurijala,822655
W Marti,822655
U Pooch,822655
L Snyder,30015
B Chow,849534
L Kale,750556
M Bhandarkar,750556
T Wilmarth,750556
V Gudivada,5926
V Raghavan,5926
G Seetharaman,5926
A Gupta,5928
T Weymouth,5928
R Jain,5928
A Guptill,5928
M Stonebraker,5928
E Knuth,5928
L Wagner,5928
V Database,5928
C Mechoso,5928
C Ma,5928
J Farrara,5928
J Spahr,5928
C Mechoso,5928
C Ma,5928
J Farrara,5928
J Spahr,5928
R Moore,5928
R Muntz,5928
L Alkalaj,5928
D McCleese,5928
C Mechoso,5928
J Skrzypek,5928
C Zaniolo,5928
R Murray,5928
I Simmonds,5928
M Stonebraker,5928
G Kemmitz,5928
M Stonebraker,5928
M Darnovsky,5928
J Bowman,5928
T Le,5928
E Kalnay,5928
L Softwaretechnik,476569
S Delmas,476569
J Andrade,5978
M Carges,5978
M Randall,5978
M GarciaMolina,5978
K Salem,5978
O Patrick,5978
M Neil,5978
D AlGhosein,5978
R Vaskevitch,5978
L Yedwab,5978
C Omlin,30136
C Lee,30136
K Thornber,30136
E Fox,613044
R Akscyn,613044
R Furuta,613044
J Leggett,613044
C Haynes,57022
C Haynes,57022
C Bischof,208013
W Jones,208013
A Mauer,208013
J SamarehAbolhassani,208013
D Juedes,208032
K Balakrishnan,208032
P Bird,679910
T Mudge,679910
S Liao,679915
K Claessen,849775
T Vullinghs,849775
E Meijer,849775
A Conley,750763
B Jacob,679948
D Nagle,679998
R Uhlig,679998
T Mudge,679998
G RodriguezRivera,875229
V Russo,875229
T Lee,240109
U Nehmzow,240109
R Hubbold,240109
U Nehmzow,240112
T Mitchell,240112
R Agrawal,57164
N Gehani,57164
J Srinivasan,57164
P Hartel,57251
M Feeley,57251
M Alt,57251
L Augustsson,57251
P Baumann,57251
M Beemster,57251
E Chailloux,57251
C Flood,57251
W Grieskamp,57251
J VanGroningen,57251
K Hammond,57251
B Hausman,57251
M Ivory,57251
R Jones,57251
J Kamperman,57251
P Lee,57251
X Leroy,57251
R Lins,57251
S Loosemore,57251
N Rojemo,57251
M Serrano,57251
J Talpin,57251
J Thackray,57251
S Thomas,57251
P Walters,57251
P Weis,57251
P Wentworth,57251
R Monteiro,312427
S Wright,312427
R Pandey,339299
J Browne,339299
T Boros,136025
T Kailath,136025
V Olshevsky,136025
B Preiss,169456
T Proebsting,849909
M Singh,208207
N Asher,208207
I Kouvelas,169470
V Hardman,169470
A Watson,169470
P Miltersen,816514
M Mitzenmacher,30488
A Deshpande,750944
S Malhotra,750944
C Douglas,750944
A Martin,750944
H Schultz,750944
T Larrabee,208294
T Back,646795
M Schutz,646795
P Briggs,169528
J Ramsdell,169528
M Mengel,169528
M Cao,142715
M Ferris,142715
P Chan,711022
M Schlag,711022
J Zien,711022
J Darnauer,711026
W Dai,711026
D Schmidt,410233
P Dickens,777910
D Nicol,777910
P Reynolds,777910
J Duva,777910
W Mccune,920963
L Lakshmanan,371560
F Sadri,371560
A Iyer,371560
N Subramanian,371560
W Blume,770044
R Eigenmann,770044
D Marcu,306119
J Torrellas,24111
M Lam,24111
J Hennessy,24111
B Tu,24112
S Christensen,30702
H Huttel,30702
C Stirling,30702
H Huttel,30707
C Stirling,30707
J Clerk,30707
M Building,30707
W Zhang,306172
P Larson,306172
E Ayguad,240567
C Barrado,240567
J Labarta,240567
D Lpez,240567
S Moreno,240567
D Padua,240567
M Valero,240567
Dd DeComputadors,240567
C Simon,711213
R Seip,711213
E Ebbini,711213
J Koza,208552
D Neuhoff,711285
R Smith,83007
S Forrest,83007
A Perelson,83007
S Chittor,541467
R Enbody,541467
S Chittor,541467
R Enbody,541467
W Dally,541467
C Seitz,541467
G Del,699301
C Hardt,699301
L David,738128
K Miller,30822
Y Ishikawa,30875
V Lortz,30880
K Shin,30880
M Feeley,103064
G Lapalme,103064
R Levinson,568390
E Chow,1035952
Y Saad,1035952
J Girard,267534
R Harper,267534
F Honsell,267534
G Plotkin,267534
J Jouannaud,267534
M Okada,267534
J Klop,267534
M Newman,267534
T Nipkow,267534
Y Toyama,267534
B Werner,267534
M Construc,267534
J More,267561
Z Wu,267561
R Huss,57726
A Westerberg,57726
T Yang,267585
A Gerasoulis,267585
S Cook,240753
R Impagliazzo,240753
T Yamakami,240753
W Blume,57788
R Doallo,57788
R Eigenmann,57788
J Grout,57788
J Hoeflinger,57788
T Lawrence,57788
J Lee,57788
D Padua,57788
Y Paek,57788
B Pottenger,57788
L Rauchwerger,57788
P Tu,57788
D Musser,267650
A Stepanov,267650
R Eigenmann,57818
J Hoeflinger,57818
Z Li,57818
D Padua,57818
B John,57833
R Grout,57833
M Haghighat,57836
C Polychronopoulos,57836
H Franke,24429
J Hsieh,24443
M Lin,24443
J Liu,24443
D Du,24443
T Ruwart,24443
Z Li,842599
M Watanabe,797217
S Nayar,797217
M Malumbres,437567
J Duato,437567
D Torrellas,437567
M Beetz,267734
D McDermott,267734
G DeGiacomo,267740
E Ternovskaia,267740
R Reiter,267740
S Belongie,57921
C Carson,57921
H Greenspan,57921
J Malik,57921
H Hautop,594048
L Hallam,594048
H Hautop,594049
L Esther,594049
D Cuenca,594049
J Hallam,594049
D Poole,24542
B Smith,24559
R Bournas,705077
F Beutler,705077
D Teneketzis,705077
N Treadgold,208983
T Gedeon,208983
X Meng,162206
O Danvy,50058
A Filinski,50058
D Friedman,50058
S Subramanian,234473
W Tsai,234473
S Kirani,234473
D Grigoriev,738515
M Karpinski,738515
M Singer,738515
N Nupairoj,24654
L Ni,24654
T Woo,24686
S Lam,24686
C Cyberspace,24686
D Scofflaws,24686
P Denning,24686
N Sivashankar,705134
P Khargonekar,705134
J Bartlett,50116
A Sah,50118
J Blow,50118
V Adve,967277
J MellorCrummey,967277
A GruiaCatalin,195717
R Donald,195717
G Nutt,437766
C Kadie,18100
D Edelson,24703
P Devanbu,267976
R Brachman,267976
P Selfridge,267976
B Ballard,267976
D Hayes,267976
E Tyugu,267976
J Wileden,267976
A Wolf,267976
W Rosenblatt,267976
E Seldin,267976
J Hindley,267976
M Schwartzbach,770667
B Pearlmutter,410994
J Alicia,836293
G Richard,836293
H Speck,836293
R Agrawal,24781
S Dar,24781
N Gehani,24781
S Dar,24787
N Gehani,24787
H Jagadish,24787
N Gehani,24791
H Jagadish,24791
W Roome,24791
D Touretzky,103532
M Mozer,103532
M Hasselmo,103532
C Bishop,103532
M Svensen,103532
C Williams,103532
J Benaloh,77026
D Lavo,404406
S Member,404406
B Chess,404406
T Member,404406
L Senior,404406
F Member,404406
J Ferguson,404406
B Bakshi,195809
P Krishna,195809
N Vaidya,195809
D Pradhan,195809
Y Gong,404415
S Chakravarty,404415
M Degermark,195813
S Pink,195813
D Helmbold,195818
D Long,195818
B Sherrod,195818
A Murta,228019
J Schaeffer,83685
R Lake,83685
P Lu,83685
M Bryant,83685
D Kapur,18268
H Zhang,18268
M Kamath,24829
K Ramamritham,24829
P Miltersen,1061939
D Edelson,967458
J Kivinen,50373
M Warmuth,50373
C Svarer,234707
L Hansen,234707
J Larsen,234707
C Rasmussen,234707
P Dewan,18347
M Fasciano,24915
G Lapalme,24915
F Sillion,306985
G Alvarez,666679
F Cristian,666679
J Fessler,705444
S Booth,705444
K Forsman,692103
W Gropp,692103
L Kettunen,692103
D Levine,692103
N Arad,77299
N Dyn,77299
D Reisfeld,77299
Y Yeshurun,77299
M Singh,156069
H Salama,18409
D Reeves,18409
Y Viniotis,18409
D Stiliadis,18413
A Varma,18413
Z Wang,18414
J Crowcroft,18414
E Bina,836589
V Jones,836589
R McCool,836589
M Winslett,836589
D Juedes,803183
J Lutz,803183
W McCune,103886
J Boone,156149
J Koza,156182
E Sontag,18540
H Sussmann,18540
H Balakrishnan,18563
V Padmanabhan,18563
S Seshan,18563
R Katz,18563
M Degermark,18569
M Engan,18569
B Nordgren,18569
S Pink,18569
N Mitchell,666852
L Carter,666852
J Ferrante,666852
K Hogstedt,666852
W Kraaij,103991
T Dean,189611
D Stiliadis,77467
A Varma,77467
F Donini,50611
M Lenzerini,50611
D Nardi,50611
A Schaerf,50611
R Weida,50626
E Mays,50626
R Dionne,50626
M Laker,50626
B White,50626
C Liang,50626
F Oles,50626
E Horvitz,189662
M Barry,189662
M Henderson,50690
B Nickless,50690
R Stevens,50690
A Raynaud,228480
Z Zhang,228480
J Torrellas,228480
P Trancoso,228484
J Torrellas,228484
N Alon,77513
B Sackler,77513
S BenDavid,77513
N CesaBianchi,77513
D Haussler,77513
F Kschischang,44116
B Frey,44116
J Li,77557
J Srivastava,77557
D Rotem,77557
U Street,77557
L Aceto,156310
B Bloom,156310
F Vaandrager,156310
N Schraudolph,627003
S Russell,18784
J Binder,18784
D Koller,18784
K Kanazawa,18784
A Eiben,594897
T Euverman,594897
W Kowalczyk,594897
E Peelen,594897
F Slisser,594897
J Wesseling,594897
G Karypis,529480
V Kumar,529480
S Chen,934513
K Nahrstedt,934513
F Bacchus,50858
A Grove,50858
J Halpern,50858
D Koller,50858
Y Huang,18855
C Huang,18855
P McKinley,18855
M Lin,18860
J Hsieh,18860
J Thomas,18860
D Du,18860
J MacDonald,18860
Y Gurevich,457348
J Huggins,457348
R Mani,457348
T Alan,889256
K Edward,889256
L Robertson,889256
M Hofmann,50954
B Pierce,50954
M Abadi,764845
J Schaeffer,50986
J Culberson,50986
N Treloar,50986
B Knight,50986
P Lu,50986
D Szafron,50986
T Russ,803678
D Boucher,502855
M Feeley,502855
B Ulrike,254268
M Yang,254268
R Kent,502862
D Hieb,502862
S Han,928185
K Shin,928185
S HussLederman,77893
E Jacobson,77893
A Tsao,77893
S Wright,228800
Y Zhang,228800
A Wolfe,11065
A Chanin,11065
C Lott,123227
D Johansen,123299
R VanRenesse,123299
F Schneider,123299
D Coleman,254315
A Baker,254315
D Coleman,254315
A Baker,254315
E Emerson,77929
C Jutla,77929
A Sistla,77929
D Muller,77929
A Saoudi,77929
P Schupp,77929
M Vardi,77929
P Wolper,77929
M Vardi,77929
P Wolper,77929
M Vardi,77929
P Wolper,77929
P Wolper,77929
P Godefroid,77929
R Nikhil,11115
S Reinhardt,11116
R Pfile,11116
D Wood,11116
M Benes,790496
S Nowick,790496
A Wolfe,790496
T Yeh,11151
Y Patt,11151
R Parsons,228994
S Forrest,228994
C Burks,228994
B Schilit,70024
M Theimer,70024
D Lomet,182202
D Lomet,182203
M Tuttle,182203
E Rissland,430831
J King,430831
P Clark,430831
K Samuel,856184
S Carberry,856184
K VijayShanker,856184
C Bischof,221076
A Carle,221076
P Khademi,221076
A Mauer,221076
P Hovland,221076
S Peyton,44665
A Jepson,326693
W Richards,326693
D Knill,326693
C Vaneijl,692941
C Vanhoesel,692941
D Schmidt,1049716
F Joel,123450
T Larrabee,123450
J Wolter,70124
T Bylander,70175
A Albanese,326725
J Blomer,326725
J Edmonds,326725
M Luby,326725
M Sudan,326725
D Neuhoff,758604
T Pappas,758604
N Seshadri,758604
D Katiyar,38188
D Luckham,38188
J Mitchell,38188
S Meldal,38188
E Kornkven,862880
L Kale,862880
P Johnson,44778
D Tjahjono,44778
P Johnson,44779
D Tjahjono,44779
D Wan,44779
R Brewer,44779
L Freitag,11361
C OllivierGooch,11361
J Drake,44791
V Mashayekhi,44791
J Riedl,44791
W Tsai,44791
V Mashayekhi,44792
C Feulner,44792
J Riedl,44792
S Evdokimov,588815
I Ponomarenko,588815
G John,11381
B Lent,11381
J Wiebe,70275
J Wiebe,70276
R Bruce,70276
R Cleaveland,889792
S Sims,889792
R Pressman,44811
H Rogers,44811
S Jr,44811
M Per,11420
E Heimdahl,11420
P Nancy,11420
G Leveson,11420
C Professor,11420
D Richardson,11420
P Richard,11420
N Taylor,11420
R Marasli,11442
P Amer,11442
P Conrad,11442
J Nolan,588907
C Savage,588907
H Wilf,588907
M Berry,6136
D Chen,6136
P Koss,6136
D Kuck,6136
S Lo,6136
Y Pang,6136
L Pointer,6136
R Roloff,6136
A Sameh,6136
E Clementi,6136
S Chin,6136
D Schneider,6136
G Fox,6136
P Messina,6136
D Walker,6136
C Hsiung,6136
J Schwarzmeier,6136
K Lue,6136
S Orszag,6136
F Seidl,6136
O Johnson,6136
R Goodrum,6136
J Martin,6136
A Gupta,70316
V Kumar,70316
R Schwarz,70357
F Mattern,70357
D Schmidt,38321
S Mungee,38321
S FloresGaitan,38321
A Gokhale,38321
Y Oh,424590
S Son,424590
P Larson,38379
H Yang,38379
N Adams,221358
P Curtis,221358
M Spreitzer,221358
P Norman,221358
M Borella,44959
B Mukherjee,44959
M Buddhikot,6242
G Parulkar,6242
R Gray,352485
K Seamons,70486
M Winslett,70486
G Kaiser,790924
G Heineman,790924
P Skopp,790924
J Yang,790924
G Kaiser,790924
G Heineman,790924
P Skopp,790924
J Yang,790924
D Juedes,38496
J Lutz,38496
J Lutz,38498
E Mayordomo,38498
M Abrams,581165
T Lee,581165
H Cadiz,581165
K Ganugapati,581165
M Abrams,581166
R Ribler,581166
A Mathur,581166
A Erosa,11658
L Hendren,11658
R Ghiya,11658
M Hall,11658
K Kennedy,11658
W Harrison,11658
W Harrison,11658
Z Ammarguellat,11658
L Hendren,11658
M Emami,11658
R Ghiya,11658
C Verbrugge,11658
L Hendren,11658
G Gao,11658
V Sreedhar,11658
L Hendren,11658
C Donawa,11658
M Emami,11658
G Gao,11658
B Sridharan,11658
L Hendren,11658
A Nicolau,11658
S Horwitz,11658
P Pfeiffer,11658
T Reps,11658
S Horwitz,11658
T Reps,11658
D Binkley,11658
N Jones,11658
S Muchnick,11658
N Jones,11658
S Muchnick,11658
L Hendren,11658
W Landi,11658
B Ryder,11658
W Landi,11658
B Ryder,11658
S Zhang,11658
W Landi,11658
T Marlowe,11658
W Landi,11658
B Ryder,11658
J Choi,11658
M Burke,11658
P Carini,11658
E Myers,11658
A Neirynck,11658
P Panangaden,11658
A Demers,11658
H Pande,11658
B Ryder,11658
B Ryder,11658
S Sagiv,11658
N Francez,11658
M Rodeh,11658
R Wilhem,11658
P Sestoft,11658
T Spillman,11658
W Weihl,11658
D Stiliadis,123885
A Varma,123885
M Kesseler,97359
M Opper,97381
D Haussler,97381
S Williams,70530
M Abrams,70530
C Standridge,70530
G Abdulla,70530
E Fox,70530
E Ruf,385974
J Lutz,38500
J Lutz,38501
D Heckerman,653437
C Meek,653437
G Cooper,653437
M Jones,581290
P Plassmann,581290
D Berson,11787
R Gupta,11787
M Soffa,11787
V Raghavan,117394
A Sivasubramaniam,6497
A Singla,6497
U Ramachandran,6497
H Venkateswaran,6497
A Antoniadis,882121
A Ren,882121
E Carmona,882121
S Challa,280417
D Kafura,280417
S Huffman,70621
R Kelsey,352645
A VanDerHoek,856706
D Heimbigner,856706
A Wolf,856706
K Chiu,784546
P Shirley,784546
P Shirley,784557
E Lim,424874
S Prabhakar,424874
J Srivastava,424874
J Richardson,424874
E Lim,424875
J Srivastava,424875
R Kent,38642
D Dybvig,38642
C Friedman,38642
P PatelSchneider,117419
B Swartout,117419
B Selman,11874
H Kautz,11874
B Cohen,11874
M Trick,11874
D Johnson,11874
L Hellerstein,64162
G Gibson,64162
R Karp,64162
R Katz,64162
D Patterson,64162
V Herrarte,176328
E Lusk,176328
M Mehl,221791
T Muller,221791
K Popov,221791
R Scheidhauer,221791
A Joyal,11966
M Nielsen,11966
G Winskel,11966
N Weste,6687
K Eshraghian,6687
J Wiest,6687
F Levy,6687
W Inc,6687
D Xie,6687
M Nakhla,6687
H Yalcin,6687
Q Yu,6687
E Kuh,6687
X Zhang,6687
B Ziegler,6687
K Gallivan,778108
B Marsolf,778108
H Wijshoff,778108
T Hull,97683
T Fairgrieve,97683
P Tak,97683
P Tang,97683
R Ahuja,64282
J Orlin,64282
C Stein,64282
A Robert,64282
E Tarjan,64282
K Farkas,856940
K Farkas,856941
Z Vranesic,856941
M Stumm,856941
D Haussler,6721
J Kivinen,6721
M Warmuth,6721
J Kivinen,6727
M Warmuth,6727
J Schaeffer,6744
J Culberson,6744
N Treloar,6744
B Knight,6744
P Lu,6744
D Szafron,6744
S Burns,379703
R Ginosar,379749
N Michell,379749
L Lavagno,379749
K Kreutzer,379749
A SangiovanniVincentelli,379749
C Leiserson,379749
J Saxe,379749
A Martin,379749
A Martin,379749
T Meng,379749
R Brodersen,379749
D Messerschmitt,379749
D Patterson,379749
J Hennessy,379749
J Bruna,379749
A Altman,379749
S Patil,379749
J Dennis,379749
R David,379749
C Mead,379749
L Conway,379749
J Sparso,379749
J Staunstrup,379749
M DantzerSorensen,379749
D Misunas,379749
L Vicisano,97758
L Rizzo,97758
J Crowcroft,97758
V Kumar,522768
S Shekhar,522768
M Amin,522768
Y Sakakibara,418554
M Brown,418554
R Underwood,418554
I Saira,418554
M Haussler,418554
R Srikant,418593
Q Vu,418593
R Agrawal,418593
J Koza,70983
D Andre,70983
F Bennett,70983
M Keane,70983
N Higuchi,70983
I Tanaka,70983
F Bacchus,117731
A Grove,117731
J Halpern,117731
D Koller,117731
Y Bengio,6813
P Frasconi,6813
A Eiben,647296
T Back,647296
K Kotay,980176
D Rus,980176
M Vona,980176
C McGray,980176
A Hosking,346409
E Brown,346409
J Eliot,346409
B Moss,346409
S Kolliopoulos,274270
C Stein,274270
P Jayanti,274270
F Makedon,274270
A Srinivasan,274270
N Young,274270
R Sloboda,274270
D Kapur,31026
M Subramaniam,31026
J Koza,575129
J Koza,575132
J Koza,575143
M Jones,6915
P Plassmann,6915
B George,876066
C Davis,876066
C Elliott,745061
S Finne,745090
S Peyton,745090
G Davis,980340
M Skubic,313205
R Volz,313205
D Karger,241054
D Koller,241054
T Patrick,64666
M Per,64666
A Larson,64666
V Deshpande,64666
S Teng,346687
B Watson,817350
L Grate,817389
M Herbster,817389
R Hughey,817389
D Haussler,817389
I Saira,817389
H Noller,817389
G Leavens,110081
W Weihl,110081
M Karpinski,444301
M Luby,444301
S Grumbach,614171
J Su,614171
J Weaver,980421
D Healy,980421
J Douglas,980421
W Warner,980421
S Chawla,980421
J Lu,980421
S Cheung,346756
K Levitt,346756
G Antonoiu,241163
P Srimani,241163
P Srimani,241163
W Schwind,64755
D Koditschek,64755
D Lomet,143518
B Salzberg,143518
J Trinkle,64796
R Ram,64796
A Farahat,64796
P Stiller,64796
J Trinkle,64797
D Zeng,64797
M Copperman,31370
M Copperman,31378
C McDowell,31378
S Mauw,209156
M VanWijk,209156
T Winter,209156
A Grove,110188
J Halpern,110188
A Koller,110188
V Kumar,372241
V Nageshwara,372241
D Brown,90256
S Hackstadt,90256
A Malony,90256
B Mohr,90256
D McAllester,372270
B Selman,372270
H Kautz,372270
A Padua,90285
R Eigenmann,90285
J Hoeflinger,90285
P Petersen,90285
P Tu,90285
S Weatherford,90285
K Faigin,90285
B Pottenger,90286
R Eigenmann,90286
R Agrawal,215876
N Gehani,215876
D Agrawal,614315
A Bernstein,614315
P Bernstein,614315
